Cleaned CSV Content:
SampleDate|pH|Salinity|Water Temperature|Algal Bloom Active
2008-10-07 00:00:00.000|7.686|25.2018181818182|28.6127272727273|0
2008-10-09 00:00:00.000|7.95|18.1|26.3|0
2008-10-13 00:00:00.000|7.9475|34.174|25.52|0
2008-10-21 00:00:00.000|8.0375|28.88|24.74|0
2008-11-03 00:00:00.000|8.0|30.25|19.5|0
2008-11-04 00:00:00.000|8.2675|31.1593333333333|19.42|0
2008-11-19 00:00:00.000|8.3|28.4666666666667|15.4333333333333|0
2008-11-24 00:00:00.000|7.5|23.2666666666667|16.8|0
2008-12-01 00:00:00.000|7.7|33.475|18.0|0
2008-12-04 00:00:00.000|8.44|18.05|17.0|0
2008-12-08 00:00:00.000|7.426|36.8769230769231|18.856|0
2008-12-10 00:00:00.000|7.45|27.35|18.925|0
2008-12-16 00:00:00.000|7.565|33.2816666666667|20.1|0
2008-12-17 00:00:00.000|8.05|30.3|18.25|0
2009-01-05 00:00:00.000|8.032|37.5261538461538|22.5|0
2009-01-08 00:00:00.000|7.66|20.94|19.2666666666667|0
2009-01-13 00:00:00.000|8.23333333333333|31.25|15.5|0
2009-01-20 00:00:00.000|8.2|26.75|15.75|0
2009-01-27 00:00:00.000|7.69|32.9766666666667|17.3666666666667|0
2009-02-02 00:00:00.000|8.11272727272727|39.3228571428572|17.6909090909091|0
2009-02-10 00:00:00.000|8.4|27.0|16.65|0
2009-02-11 00:00:00.000|7.45|32.675|16.775|0
2009-02-17 00:00:00.000|8.175|31.6875|16.08|0
2009-02-25 00:00:00.000|7.715|34.14|17.7333333333333|0
2009-03-02 00:00:00.000|8.01|35.475|16.0|0
2009-03-04 00:00:00.000|7.9225|40.666|15.92|0
2009-03-05 00:00:00.000|7.69|27.8766666666667|15.6|0
2009-03-10 00:00:00.000|8.16666666666667|32.1|19.1666666666667|0
2009-03-16 00:00:00.000|8.1|32.25|24.8|0
2009-03-26 00:00:00.000|7.765|33.955|21.8|0
2009-04-06 00:00:00.000|7.71|35.7666666666667|24.5666666666667|0
2009-04-08 00:00:00.000|7.658|44.714|21.668|0
2009-04-09 00:00:00.000|8.42|24.11|19.2|0
2009-04-13 00:00:00.000|8.2|37.06|22.5|0
2009-04-15 00:00:00.000|8.1|27.2833333333333|21.5666666666667|0
2009-04-16 00:00:00.000|8.12|35.25|23.4|0
2009-04-23 00:00:00.000|7.865|35.225|24.25|0
2009-04-27 00:00:00.000|8.08333333333333|37.3366666666667|23.6333333333333|0
2009-04-28 00:00:00.000|7.55|33.7666666666667|24.6|0
2009-05-04 00:00:00.000|7.915|37.56|25.65|0
2009-05-06 00:00:00.000|7.608|45.18|27.462|0
2009-05-12 00:00:00.000|8.3|36.1105263157895|27.9333333333333|0
2009-05-13 00:00:00.000|7.875|36.175|28.425|0
2009-05-16 00:00:00.000|8.2|37.0|26.0|0
2009-05-18 00:00:00.000|7.55|36.18|28.0|0
2009-05-19 00:00:00.000|8.2|30.95|25.2|0
2009-05-25 00:00:00.000|8.3|30.8|24.0|0
2009-05-27 00:00:00.000|7.77|34.9933333333333|28.5666666666667|0
2009-06-01 00:00:00.000|8.0|36.002|27.3|0
2009-06-03 00:00:00.000|7.45|44.342|28.6230769230769|0
2009-06-07 00:00:00.000|8.0|34.0|25.0|0
2009-06-08 00:00:00.000|8.1|34.04|26.0|0
2009-06-09 00:00:00.000|7.02|35.195|29.35|0
2009-06-16 00:00:00.000|8.5|29.94|30.5|0
2009-06-17 00:00:00.000|8.12333333333333|31.22625|31.075|0
2009-06-18 00:00:00.000|7.995|36.48|31.2|0
2009-06-22 00:00:00.000|8.3|36.2|29.0|0
2009-06-23 00:00:00.000|7.75|35.395|31.2333333333333|0
2009-06-24 00:00:00.000|8.05666666666667|32.11|31.25|0
2009-06-30 00:00:00.000|7.65666666666667|30.14|28.925|0
2009-07-01 00:00:00.000|8.162|29.8042857142857|28.9142857142857|0
2009-07-06 00:00:00.000|8.2|34.024|28.15|0
2009-07-07 00:00:00.000|7.485|31.0025|30.675|0
2009-07-08 00:00:00.000|7.98333333333333|31.43|30.74|0
2009-07-09 00:00:00.000|8.02|34.51|30.4333333333333|0
2009-07-10 00:00:00.000|8.36666666666667|39.4666666666667|29.8333333333333|0
2009-07-14 00:00:00.000|7.632|28.9771428571429|30.3285714285714|0
2009-07-15 00:00:00.000|8.075|29.67|32.475|0
2009-07-21 00:00:00.000|8.135|27.525|31.55|0
2009-07-22 00:00:00.000|8.195|33.8514285714286|30.2714285714286|0
2009-07-27 00:00:00.000|8.3|35.5333333333333|27.3|0
2009-07-28 00:00:00.000|8.118|34.25375|31.1625|0
2009-07-29 00:00:00.000|8.044|30.7542857142857|29.9857142857143|0
2009-08-03 00:00:00.000|7.5|31.84|29.5|0
2009-08-04 00:00:00.000|8.09|28.1225|30.65|0
2009-08-06 00:00:00.000|8.195|36.845|30.95|0
2009-08-10 00:00:00.000|8.1|30.4|28.0|0
2009-08-11 00:00:00.000|8.42|30.6757142857143|32.0333333333333|0
2009-08-12 00:00:00.000|7.9075|26.88|31.3|0
2009-08-14 00:00:00.000|8.17|23.84|29.0|0
2009-08-18 00:00:00.000|8.25|30.1|25.75|0
2009-08-19 00:00:00.000|8.155|31.674|28.54|0
2009-08-24 00:00:00.000|8.3|32.0|28.0|0
2009-08-25 00:00:00.000|8.27|24.11|31.8|0
2009-08-26 00:00:00.000|8.295|30.45|28.825|0
2009-08-27 00:00:00.000|7.57|20.14|30.55|0
2009-09-02 00:00:00.000|7.98|35.23|29.35|0
2009-09-03 00:00:00.000|7.9|22.48|27.96|0
2009-09-06 00:00:00.000|8.2|30.0|28.65|0
2009-09-07 00:00:00.000|8.3|32.0|27.0|0
2009-09-09 00:00:00.000|8.1|34.515|29.125|0
2009-09-10 00:00:00.000|8.38|26.71|29.1|0
2009-09-14 00:00:00.000|7.6|24.4166666666667|28.25|0
2009-09-16 00:00:00.000|8.025|32.3933333333333|30.0|0
2009-09-21 00:00:00.000|8.156|30.0944444444445|30.38|0
2009-09-24 00:00:00.000|7.765|22.2025|30.175|0
2009-09-28 00:00:00.000|7.86|33.9|30.3|0
2009-09-30 00:00:00.000|7.935|34.6175|27.75|0
2009-10-01 00:00:00.000|8.01|22.895|26.8|0
2009-10-04 00:00:00.000|8.2|32.0|27.0|0
2009-10-05 00:00:00.000|8.06875|30.1463636363636|28.575|0
2009-10-06 00:00:00.000|8.24|28.045|28.45|0
2009-10-07 00:00:00.000|8.18|31.5866666666667|29.9666666666667|0
2009-10-08 00:00:00.000|8.125|34.85|30.125|0
2009-10-12 00:00:00.000|8.2|33.83|30.0857142857143|0
2009-10-13 00:00:00.000|8.125|35.05|31.35|0
2009-10-14 00:00:00.000|8.055|33.4233333333333|30.4333333333333|0
2009-10-15 00:00:00.000|7.895|35.3670588235294|30.1941176470588|0
2009-10-19 00:00:00.000|8.1|32.032|19.0|0
2009-10-20 00:00:00.000|8.18|31.8142857142857|21.6714285714286|0
2009-10-22 00:00:00.000|8.05|27.7|23.3|0
2009-10-23 00:00:00.000|8.11|25.14|25.3|0
2009-10-26 00:00:00.000|8.04444444444444|34.0153846153846|25.6111111111111|0
2009-10-27 00:00:00.000|7.58|27.7366666666667|26.1|0
2009-10-28 00:00:00.000|7.965|34.415|26.4|0
2009-10-29 00:00:00.000|8.2|36.0|27.0|0
2009-10-30 00:00:00.000|8.16|35.94|27.3|0
2009-11-02 00:00:00.000|7.96363636363636|33.285|27.0454545454545|0
2009-11-03 00:00:00.000|7.83|36.268125|27.66875|0
2009-11-04 00:00:00.000|7.83333333333333|30.88|24.88|0
2009-11-05 00:00:00.000|7.86666666666667|37.3666666666667|26.1333333333333|0
2009-11-09 00:00:00.000|7.925|35.505|21.225|0
2009-11-10 00:00:00.000|7.9|30.7|24.5|0
2009-11-16 00:00:00.000|8.1|35.4909090909091|20.9285714285714|0
2009-11-17 00:00:00.000|7.4|31.85|21.9|0
2009-11-18 00:00:00.000|8.12|28.06|19.42|0
2009-11-23 00:00:00.000|8.03|33.9571428571429|23.7333333333333|0
2009-11-24 00:00:00.000|7.76666666666667|36.1235714285714|23.9142857142857|0
2009-11-30 00:00:00.000|7.66|33.0866666666667|20.8333333333333|0
2009-12-01 00:00:00.000|7.94|36.6166666666667|20.6833333333333|0
2009-12-02 00:00:00.000|7.15|28.5|20.825|0
2009-12-08 00:00:00.000|8.0|28.09|20.25|0
2009-12-09 00:00:00.000|7.64|33.97|20.825|0
2009-12-15 00:00:00.000|7.63|29.8066666666667|21.5666666666667|0
2009-12-21 00:00:00.000|8.31166666666667|30.3|13.55|0
2009-12-22 00:00:00.000|7.64|30.4375|15.15|0
2009-12-24 00:00:00.000|8.02|32.28|17.0|0
2009-12-28 00:00:00.000|8.01|31.4285714285714|17.8727272727273|0
2009-12-29 00:00:00.000|7.83666666666667|31.9136363636364|15.7545454545455|0
2010-01-04 00:00:00.000|7.91166666666667|34.2453333333333|12.1733333333333|0
2010-01-06 00:00:00.000|7.84|35.8166666666667|11.3166666666667|0
2010-01-11 00:00:00.000|7.98|35.6692307692308|9.76153846153846|0
2010-01-12 00:00:00.000|7.95|35.8142857142857|10.6857142857143|0
2010-01-19 00:00:00.000|8.09090909090909|30.0928571428571|16.0142857142857|0
2010-01-25 00:00:00.000|8.23|28.89|20.4|0
2010-01-26 00:00:00.000|7.545|30.76|17.75|0
2010-01-27 00:00:00.000|7.99375|29.0928571428571|16.7166666666667|0
2010-01-28 00:00:00.000|7.19125|36.98875|17.8625|0
2010-02-01 00:00:00.000|7.84|32.96|18.0|0
2010-02-03 00:00:00.000|8.16333333333333|33.272|16.76|0
2010-02-04 00:00:00.000|7.88|26.08|16.5|0
2010-02-09 00:00:00.000|7.9|26.8|16.5|0
2010-02-11 00:00:00.000|8.12|28.86|16.2|0
2010-02-17 00:00:00.000|8.10333333333333|32.2042857142857|14.9714285714286|0
2010-02-23 00:00:00.000|7.7|36.14|18.14|0
2010-02-25 00:00:00.000|7.9|28.55|17.0|0
2010-03-01 00:00:00.000|8.18333333333333|31.09|15.95|0
2010-03-08 00:00:00.000|8.2|30.1375|15.87|0
2010-03-09 00:00:00.000|8.24|35.81875|17.1375|0
2010-03-10 00:00:00.000|7.832|28.45|17.7142857142857|0
2010-03-16 00:00:00.000|8.2|26.4933333333333|18.3|0
2010-03-17 00:00:00.000|7.705|31.295|17.05|0
2010-03-23 00:00:00.000|7.68|27.8433333333333|18.7666666666667|0
2010-03-31 00:00:00.000|7.93|30.4775|18.025|0
2010-04-01 00:00:00.000|8.13|30.06|19.7|0
2010-04-05 00:00:00.000|7.83|27.6|22.4|0
2010-04-06 00:00:00.000|7.615|29.34|22.5|0
2010-04-20 00:00:00.000|8.2|28.545|23.8|0
2010-04-27 00:00:00.000|7.9|27.3838461538462|22.2692307692308|0
2010-04-28 00:00:00.000|8.115|22.5733333333333|24.6333333333333|0
2010-04-30 00:00:00.000|8.035|32.95|21.925|0
2010-05-03 00:00:00.000|7.76|28.79|27.16|0
2010-05-04 00:00:00.000|7.5|30.3333333333333|26.8|0
2010-05-05 00:00:00.000|7.93|26.8575|25.675|0
2010-05-10 00:00:00.000|8.02|27.6125|27.4375|0
2010-05-14 00:00:00.000|8.395|34.74|25.95|0
2010-05-16 00:00:00.000|8.0975|32.55|26.5|0
2010-05-19 00:00:00.000|8.0|30.8|28.5666666666667|0
2010-05-25 00:00:00.000|7.765|28.906|26.74|0
2010-05-27 00:00:00.000|7.635|34.145|28.9|0
2010-06-02 00:00:00.000|7.54|28.965|31.15|0
2010-06-04 00:00:00.000|8.4|25.6|29.0|0
2010-06-06 00:00:00.000|8.6|26.0|30.0|0
2010-06-08 00:00:00.000|7.75|27.8|27.46|0
2010-06-09 00:00:00.000|7.6|33.876|30.42|0
2010-06-16 00:00:00.000|7.53|31.5866666666667|32.0333333333333|0
2010-06-20 00:00:00.000|8.6|26.2|32.0|0
2010-06-21 00:00:00.000|7.40333333333333|27.1511111111111|29.7666666666667|0
2010-06-22 00:00:00.000|8.0625|31.4571428571429|31.5285714285714|0
2010-06-23 00:00:00.000|8.04|33.15|30.6333333333333|0
2010-06-24 00:00:00.000|7.73333333333333|31.8933333333333|30.5666666666667|0
2010-06-30 00:00:00.000|7.7|19.1|29.6|0
2010-07-01 00:00:00.000|7.82|25.14|30.1|0
2010-07-05 00:00:00.000|8.5|28.0|31.0|0
2010-07-06 00:00:00.000|8.21333333333333|28.2271428571429|28.3166666666667|0
2010-07-07 00:00:00.000|8.0875|33.2175|27.7625|0
2010-07-16 00:00:00.000|8.2|25.2|30.0|0
2010-07-17 00:00:00.000|8.6|29.0|31.0|0
2010-07-21 00:00:00.000|7.8125|28.678|30.14|0
2010-07-22 00:00:00.000|7.935|21.4175|31.1|0
2010-07-26 00:00:00.000|7.85333333333333|28.3083333333333|31.5333333333333|0
2010-07-27 00:00:00.000|8.07857142857143|30.1625|32.5|0
2010-07-28 00:00:00.000|8.2|29.775|30.95|0
2010-07-31 00:00:00.000|8.2|26.0|30.4|0
2010-08-02 00:00:00.000|7.74|30.6866666666667|31.3333333333333|0
2010-08-03 00:00:00.000|8.56|31.6175|31.55|0
2010-08-04 00:00:00.000|7.9|34.7333333333333|32.6|0
2010-08-05 00:00:00.000|7.9|33.7|31.6|0
2010-08-08 00:00:00.000|8.5|17.5|28.0|0
2010-08-10 00:00:00.000|8.4|29.0|31.15|0
2010-08-12 00:00:00.000|8.29|25.055|30.45|0
2010-08-16 00:00:00.000|7.72666666666667|24.4916666666667|31.7|0
2010-08-17 00:00:00.000|8.2|30.9|32.9|0
2010-08-18 00:00:00.000|7.215|31.98|31.65|0
2010-08-22 00:00:00.000|8.7|27.5|33.0|0
2010-08-24 00:00:00.000|7.64666666666667|17.8233333333333|29.4|0
2010-08-25 00:00:00.000|7.9|31.55|28.2|0
2010-08-26 00:00:00.000|8.2|27.2|28.95|0
2010-08-30 00:00:00.000|8.4|30.625|30.0|0
2010-08-31 00:00:00.000|8.3|27.8|29.95|0
2010-09-01 00:00:00.000|8.21714285714286|31.4688888888889|28.8577777777778|0
2010-09-02 00:00:00.000|8.0175|25.94|29.75|0
2010-09-06 00:00:00.000|8.5|27.5|30.0|0
2010-09-07 00:00:00.000|8.13|24.7433333333333|29.2333333333333|0
2010-09-08 00:00:00.000|7.9|33.4|29.8666666666667|0
2010-09-09 00:00:00.000|8.1625|17.4825|29.68|0
2010-09-13 00:00:00.000|8.485|30.284|32.47|0
2010-09-15 00:00:00.000|7.92|28.55|29.7333333333333|0
2010-09-16 00:00:00.000|7.355|33.12|29.7|0
2010-09-19 00:00:00.000|8.5|28.0|28.0|0
2010-09-20 00:00:00.000|7.884|19.6|28.4|0
2010-09-22 00:00:00.000|7.79|27.854|28.14|0
2010-09-23 00:00:00.000|7.76|26.48|30.8|0
2010-09-27 00:00:00.000|7.73666666666667|22.3066666666667|28.7222222222222|0
2010-09-28 00:00:00.000|7.77888888888889|26.6555555555556|27.1777777777778|0
2010-09-29 00:00:00.000|7.84625|30.62|26.57|0
2010-09-30 00:00:00.000|7.525|31.74|29.5|0
2010-10-03 00:00:00.000|8.6|29.0|27.0|0
2010-10-04 00:00:00.000|7.1|30.3125|25.925|0
2010-10-06 00:00:00.000|7.9|30.7|25.2|0
2010-10-07 00:00:00.000|8.25|29.76|21.94|0
2010-10-12 00:00:00.000|8.25|29.425|25.575|0
2010-10-13 00:00:00.000|8.4|32.0|26.3666666666667|0
2010-10-14 00:00:00.000|8.55|30.54|26.95|0
2010-10-17 00:00:00.000|8.5|28.9286666666667|24.2266666666667|0
2010-10-18 00:00:00.000|7.7|30.5851666666667|23.5666666666667|0
2010-10-19 00:00:00.000|7.85714285714286|30.041|24.509|0
2010-10-20 00:00:00.000|7.9|31.9875|24.75|0
2010-10-26 00:00:00.000|7.75|34.0785714285714|25.4|0
2010-10-27 00:00:00.000|7.85166666666667|33.23625|25.175|0
2010-10-28 00:00:00.000|8.15|29.6|27.5|0
2010-11-01 00:00:00.000|7.83|32.8666666666667|26.7|0
2010-11-02 00:00:00.000|8.25|30.17|25.57|0
2010-11-04 00:00:00.000|7.688|28.464|24.4|0
2010-11-08 00:00:00.000|7.365|33.538|17.9|0
2010-11-09 00:00:00.000|7.9|30.4|17.8333333333333|0
2010-11-14 00:00:00.000|8.4|30.0|23.0|0
2010-11-15 00:00:00.000|7.9|36.96|22.6|0
2010-11-16 00:00:00.000|8.15|32.25|20.1833333333333|0
2010-11-17 00:00:00.000|8.20166666666667|33.2975|20.6125|0
2010-11-18 00:00:00.000|7.74857142857143|30.1314285714286|23.0142857142857|0
2010-11-19 00:00:00.000|7.74|32.63|20.475|0
2010-11-22 00:00:00.000|7.64|34.3342857142857|22.4142857142857|0
2010-11-29 00:00:00.000|7.7|29.35|22.0|0
2010-12-05 00:00:00.000|8.4|26.0|19.0|0
2010-12-06 00:00:00.000|7.4|35.45|16.15|0
2010-12-08 00:00:00.000|8.24|31.5133333333333|11.6733333333333|0
2010-12-09 00:00:00.000|8.05|33.045|14.0|0
2010-12-15 00:00:00.000|8.4|31.5|11.55|0
2010-12-20 00:00:00.000|8.25|36.588|12.96|0
2010-12-21 00:00:00.000|8.01625|31.3366666666667|12.8777777777778|0
2010-12-22 00:00:00.000|8.2|32.1333333333333|12.6333333333333|0
2011-01-03 00:00:00.000|7.85|21.52|15.45|1
2011-01-14 00:00:00.000|8.08|32.35|12.585|1
2011-01-18 00:00:00.000|8.1|33.6111111111111|12.9166666666667|1
2011-01-19 00:00:00.000|8.1|32.9833333333333|12.9833333333333|1
2011-01-20 00:00:00.000|8.1|34.0|12.0|1
2011-01-26 00:00:00.000|8.11|29.2071428571429|18.1142857142857|1
2011-01-27 00:00:00.000|7.745|31.83|15.1|1
2011-02-04 00:00:00.000|7.7|36.9|19.4|1
2011-02-08 00:00:00.000|8.04|31.235|19.04|1
2011-02-09 00:00:00.000|8.166|30.5471428571429|17.2971428571429|1
2011-02-11 00:00:00.000|7.8|19.4|16.2|1
2011-02-15 00:00:00.000|8.05|30.2625|15.2375|1
2011-02-16 00:00:00.000|8.1|32.2666666666667|12.45|1
2011-02-23 00:00:00.000|7.89857142857143|31.1209090909091|22.3818181818182|1
2011-03-01 00:00:00.000|7.785|28.376|23.6|1
2011-03-02 00:00:00.000|7.7|33.15|21.0|1
2011-03-03 00:00:00.000|7.85|31.95|20.625|1
2011-03-07 00:00:00.000|7.91|30.8|21.3|1
2011-03-08 00:00:00.000|7.75|30.5333333333333|20.3833333333333|1
2011-03-09 00:00:00.000|8.08333333333333|32.118|22.06|1
2011-03-12 00:00:00.000|8.1|31.5066666666667|17.3444444444445|1
2011-03-13 00:00:00.000|8.08166666666667|32.6483333333333|17.55|1
2011-03-15 00:00:00.000|7.755|32.38|19.64|1
2011-03-22 00:00:00.000|7.9|30.56|23.62|1
2011-03-23 00:00:00.000|8.084|33.0814285714286|23.7142857142857|1
2011-03-30 00:00:00.000|7.6|34.6|22.5666666666667|1
2011-04-06 00:00:00.000|8.182|28.704|22.09|1
2011-04-07 00:00:00.000|7.8|31.1857142857143|23.3714285714286|1
2011-04-12 00:00:00.000|7.76666666666667|33.1|26.38|1
2011-04-13 00:00:00.000|8.1175|24.3857142857143|26.0714285714286|1
2011-04-14 00:00:00.000|8.26|30.6666666666667|23.9|1
2011-04-18 00:00:00.000|8.2|25.9|22.1|1
2011-04-19 00:00:00.000|8.04|30.37625|26.0142857142857|1
2011-04-20 00:00:00.000|8.10416666666667|28.5235714285714|26.82|1
2011-04-21 00:00:00.000|7.8|33.05|27.55|1
2011-04-26 00:00:00.000|7.86333333333333|32.832|27.9|1
2011-05-02 00:00:00.000|8.025|25.4333333333333|26.1777777777778|1
2011-05-04 00:00:00.000|7.7|30.0666666666667|27.0333333333333|1
2011-05-05 00:00:00.000|8.128|30.706|26.62|1
2011-05-09 00:00:00.000|8.2|30.125|27.2857142857143|1
2011-05-10 00:00:00.000|8.00222222222222|33.508|23.69|1
2011-05-11 00:00:00.000|7.9575|32.3516666666667|27.3416666666667|1
2011-05-17 00:00:00.000|7.86666666666667|30.5016666666667|25.6333333333333|1
2011-05-18 00:00:00.000|8.08|31.5933333333333|25.4|1
2011-05-19 00:00:00.000|8.12333333333333|23.49|25.3666666666667|1
2011-05-24 00:00:00.000|8.01666666666667|31.4825|28.575|1
2011-05-25 00:00:00.000|8.07142857142857|33.625|27.375|1
2011-06-01 00:00:00.000|7.9|32.075|28.7|1
2011-06-06 00:00:00.000|7.90333333333333|30.58|27.9833333333333|1
2011-06-09 00:00:00.000|8.1|27.8142857142857|28.2|1
2011-06-13 00:00:00.000|8.2|32.8866666666667|30.6166666666667|1
2011-06-14 00:00:00.000|7.87666666666667|36.9366666666667|29.7333333333333|1
2011-06-15 00:00:00.000|8.0|33.8625|30.7|1
2011-06-21 00:00:00.000|7.9|33.425|31.1666666666667|1
2011-06-24 00:00:00.000|8.2075|36.125|30.675|1
2011-06-30 00:00:00.000|7.825|32.4966666666667|28.7333333333333|1
2011-07-06 00:00:00.000|8.28|34.9133333333333|30.79|1
2011-07-07 00:00:00.000|8.315|24.69|29.75|1
2011-07-11 00:00:00.000|7.94|32.5428571428571|30.1|1
2011-07-12 00:00:00.000|7.95428571428572|30.749|30.7444444444444|1
2011-07-14 00:00:00.000|8.06666666666667|34.0|31.0333333333333|1
2011-07-15 00:00:00.000|8.0|22.9|30.35|1
2011-07-18 00:00:00.000|7.8|33.6714285714286|31.0|1
2011-07-19 00:00:00.000|7.63833333333333|34.95125|29.025|1
2011-07-20 00:00:00.000|8.1425|28.5991666666667|30.2833333333333|1
2011-07-21 00:00:00.000|8.0|34.1|32.6|1
2011-07-22 00:00:00.000|7.8|14.6|32.4|1
2011-07-25 00:00:00.000|8.0325|34.9444444444444|32.0444444444445|1
2011-07-26 00:00:00.000|7.796|31.8142857142857|30.4833333333333|1
2011-07-27 00:00:00.000|8.05666666666667|29.5155555555556|29.9111111111111|1
2011-08-01 00:00:00.000|7.81|32.1666666666667|30.5666666666667|1
2011-08-03 00:00:00.000|7.96|28.505|31.95|1
2011-08-04 00:00:00.000|8.16571428571429|24.0028571428571|31.8|1
2011-08-08 00:00:00.000|8.1|32.8|31.1|1
2011-08-10 00:00:00.000|7.9|24.0|30.7|1
2011-08-11 00:00:00.000|7.94727272727273|27.6869230769231|31.1|1
2011-08-15 00:00:00.000|7.3|31.6666666666667|31.4833333333333|1
2011-08-16 00:00:00.000|7.87|30.3957142857143|29.4428571428571|1
2011-08-17 00:00:00.000|8.262|22.772|30.9|1
2011-08-22 00:00:00.000|8.1|31.7833333333333|31.6166666666667|1
2011-08-23 00:00:00.000|8.02363636363636|32.1815384615385|33.3615384615385|1
2011-08-24 00:00:00.000|8.02285714285714|28.4642857142857|32.2285714285714|1
2011-08-25 00:00:00.000|8.0|22.7|30.2|1
2011-08-26 00:00:00.000|7.99|16.8|30.1|1
2011-08-31 00:00:00.000|8.19166666666667|19.8333333333333|29.2333333333333|1
2011-09-06 00:00:00.000|7.99|30.1|29.85|1
2011-09-07 00:00:00.000|7.88666666666667|27.196|28.94|1
2011-09-13 00:00:00.000|7.755|25.365|30.45|1
2011-09-14 00:00:00.000|8.27285714285714|19.3628571428571|28.8142857142857|1
2011-09-15 00:00:00.000|8.145|35.7666666666667|28.7833333333333|1
2011-09-19 00:00:00.000|8.0|28.275|29.625|1
2011-09-20 00:00:00.000|6.98833333333333|29.9875|30.0|1
2011-09-21 00:00:00.000|7.75|31.2666666666667|29.65|1
2011-09-22 00:00:00.000|7.925|33.8|27.0625|1
2011-09-26 00:00:00.000|7.6|26.8666666666667|29.9333333333333|1
2011-09-27 00:00:00.000|7.8|26.6333333333333|30.3|1
2011-09-28 00:00:00.000|8.35|33.5|29.2|1
2011-09-29 00:00:00.000|8.05|28.4571428571429|29.9285714285714|1
2011-10-03 00:00:00.000|7.95|28.2666666666667|25.4833333333333|1
2011-10-04 00:00:00.000|8.12666666666667|31.2371428571429|26.6538461538462|1
2011-10-06 00:00:00.000|8.0|15.6|26.0|1
2011-10-11 00:00:00.000|7.64692307692308|31.201935483871|28.0275862068966|1
2011-10-12 00:00:00.000|7.55|31.125|27.2375|1
2011-10-17 00:00:00.000|7.7625|30.0153846153846|25.3384615384615|1
2011-10-20 00:00:00.000|8.285|32.58|23.25|1
2011-10-22 00:00:00.000|8.3|35.0|17.0|1
2011-10-23 00:00:00.000|7.65714285714286|28.0428571428571|21.2142857142857|1
2011-10-25 00:00:00.000|7.86|30.8915384615385|21.8333333333333|1
2011-10-26 00:00:00.000|8.342|20.678|21.4|1
2011-10-27 00:00:00.000|7.68|31.04|23.22|1
2011-10-28 00:00:00.000|8.03|31.33|25.25|1
2011-11-01 00:00:00.000|7.67272727272727|28.1|21.7944444444445|1
2011-11-03 00:00:00.000|8.08444444444444|32.693|22.21|1
2011-11-07 00:00:00.000|7.7|27.7|21.7166666666667|1
2011-11-08 00:00:00.000|7.575|27.4714285714286|21.3857142857143|1
2011-11-10 00:00:00.000|7.87|32.92|21.6|1
2011-11-12 00:00:00.000|8.5|24.6|18.0|1
2011-11-14 00:00:00.000|7.55|30.5642857142857|21.2714285714286|1
2011-11-17 00:00:00.000|8.10833333333333|34.2795454545455|25.0954545454545|1
2011-11-19 00:00:00.000|8.5|27.2|20.0|1
2011-11-21 00:00:00.000|7.89454545454545|28.739375|22.84375|1
2011-11-23 00:00:00.000|7.98|33.21|24.3|1
2011-11-26 00:00:00.000|8.5|34.5|20.0|1
2011-11-30 00:00:00.000|8.01|31.9|20.6|1
2011-12-01 00:00:00.000|8.226|30.642|20.8|1
2011-12-05 00:00:00.000|7.89|31.5333333333333|20.2444444444444|1
2011-12-06 00:00:00.000|7.7|30.189|20.7888888888889|1
2011-12-10 00:00:00.000|8.3|25.9|16.0|1
2011-12-12 00:00:00.000|7.7|32.1|21.75|1
2011-12-13 00:00:00.000|7.785|26.9133333333333|21.2|1
2011-12-14 00:00:00.000|8.222|30.916|23.6|1
2011-12-16 00:00:00.000|8.075|24.3|20.0833333333333|1
2011-12-20 00:00:00.000|7.98|32.4166666666667|20.2083333333333|1
2011-12-29 00:00:00.000|8.112|31.304|20.76|1
2012-01-01 00:00:00.000|8.4|31.3|25.5|1
2012-01-09 00:00:00.000|7.94|32.9133333333333|18.5666666666667|1
2012-01-10 00:00:00.000|7.55|32.9|19.16|1
2012-01-18 00:00:00.000|7.95|32.434|18.7|1
2012-01-20 00:00:00.000|8.105|25.5883333333333|17.0714285714286|1
2012-01-23 00:00:00.000|7.775|32.8115384615385|19.2916666666667|1
2012-01-24 00:00:00.000|7.53333333333333|32.8833333333333|19.6944444444444|1
2012-01-27 00:00:00.000|7.84|35.725|18.4666666666667|1
2012-02-01 00:00:00.000|7.6|31.65|22.95|1
2012-02-06 00:00:00.000|7.75|32.7|21.3571428571429|1
2012-02-08 00:00:00.000|7.625|31.6|21.6|1
2012-02-11 00:00:00.000|8.3|25.2|16.0|1
2012-02-13 00:00:00.000|7.55|34.2076923076923|18.0923076923077|1
2012-02-15 00:00:00.000|8.08|30.97|16.1333333333333|1
2012-02-20 00:00:00.000|7.65|34.5692307692308|20.2615384615385|1
2012-02-22 00:00:00.000|8.13166666666667|26.625|19.6|1
2012-02-28 00:00:00.000|7.8825|31.6485714285714|21.3|1
2012-03-03 00:00:00.000|7.91666666666667|35.8883333333333|20.9166666666667|1
2012-03-05 00:00:00.000|7.78|31.9666666666667|19.9166666666667|1
2012-03-09 00:00:00.000|8.12833333333333|27.1983333333333|21.6833333333333|1
2012-03-12 00:00:00.000|8.1|32.33|23.56|1
2012-03-13 00:00:00.000|7.79|33.03|21.7428571428571|1
2012-03-19 00:00:00.000|8.0|34.41|21.6714285714286|1
