SampleDate|pH|Salinity|Turbidity|Water Temperature|Algal Bloom Active
1982-07-22 00:00:00.000|||||0
1982-07-23 00:00:00.000||32||30.5|0
1982-07-26 00:00:00.000||31.3333333333333||33.3333333333333|0
1982-07-27 00:00:00.000||31.4125||31.1|0
1982-07-29 00:00:00.000||32.6666666666667||29|0
1982-07-30 00:00:00.000||29||30|0
1982-08-02 00:00:00.000||32||30|0
1982-08-03 00:00:00.000||34||28.88|0
1982-08-04 00:00:00.000||34||28.88|0
1982-08-05 00:00:00.000||22.3333333333333||28.6966666666667|0
1982-08-09 00:00:00.000||30.3333333333333||27.5866666666667|0
1982-08-10 00:00:00.000||30||28.33|0
1982-08-12 00:00:00.000||30.1666666666667||31|0
1982-08-13 00:00:00.000||32||28.88|0
1982-08-16 00:00:00.000||34.6666666666667||28.88|0
1982-08-17 00:00:00.000||32||27.77|0
1982-08-19 00:00:00.000||28.75||28.25|0
1982-08-23 00:00:00.000||32||29.44|0
1982-08-25 00:00:00.000||20||26.66|0
1982-08-26 00:00:00.000||32|||0
1982-08-30 00:00:00.000||34.3333333333333||28.88|0
1982-08-31 00:00:00.000||35||27.22|0
1982-09-07 00:00:00.000||34.45||29.35|0
1982-09-17 00:00:00.000||14|||0
1982-09-18 00:00:00.000||19.72||30.3|0
1982-09-19 00:00:00.000||15.3||30|0
1982-09-20 00:00:00.000||23.34||29.24|0
1982-09-22 00:00:00.000||24.5|||0
1982-09-23 00:00:00.000||18|||0
1982-09-27 00:00:00.000||14|||0
1982-10-04 00:00:00.000||31.3333333333333||27.4|0
1982-10-08 00:00:00.000||28.5||28.5|0
1983-10-07 00:00:00.000||34.7||27|0
1983-10-10 00:00:00.000||34.3||27.5|0
1983-10-11 00:00:00.000||33.25||27|0
1983-10-13 00:00:00.000||||27|0
1983-10-17 00:00:00.000||30.8333333333333||27.0666666666667|0
1983-10-18 00:00:00.000||32||26.8|0
1983-10-20 00:00:00.000||33.5333333333333||25.95|0
1983-10-21 00:00:00.000||31|||0
1983-10-25 00:00:00.000||28.9625||25.7333333333333|0
1983-10-28 00:00:00.000||30.6||22.5|0
1983-10-31 00:00:00.000||34.6||24.2|0
1983-11-01 00:00:00.000||29.5||23.5|0
1983-11-02 00:00:00.000||27.1666666666667||23.95|0
1983-11-07 00:00:00.000||31.95||23.15|0
1983-11-08 00:00:00.000||27.1||23.2|0
1983-11-09 00:00:00.000||29.9||23.2|0
1983-11-14 00:00:00.000||31||22.6|0
1983-12-08 00:00:00.000||32||19.6|0
1983-12-09 00:00:00.000||31.9||19|0
1983-12-12 00:00:00.000||30||20|0
1983-12-13 00:00:00.000||30.3666666666667||20.4666666666667|0
1983-12-19 00:00:00.000||30.8666666666667||21.9|0
1983-12-20 00:00:00.000||32.85||20.4|0
1983-12-27 00:00:00.000||33||13.4|0
1984-01-06 00:00:00.000||32.2||16.35|0
1984-01-09 00:00:00.000||31.05||16.5|0
1984-01-12 00:00:00.000||33||14.1|0
1984-01-18 00:00:00.000||33.35||17.25|0
1984-01-26 00:00:00.000||33.5||18.45|0
1984-02-06 00:00:00.000||33.35||15.75|0
1984-02-14 00:00:00.000||33.55||16.7|0
1984-02-16 00:00:00.000||32||21|0
1984-02-20 00:00:00.000||34||20.25|0
1984-02-24 00:00:00.000||37.25||23.5|0
1984-03-05 00:00:00.000||32.2||18.5|0
1984-05-24 00:00:00.000||33||28|0
1984-05-25 00:00:00.000||30.8||28.9333333333333|0
1984-05-29 00:00:00.000||32||27.77|0
1984-06-05 00:00:00.000||||27|0
1984-06-06 00:00:00.000||32.5||27.5333333333333|0
1984-06-11 00:00:00.000||34.5||28.88|0
1984-06-13 00:00:00.000||32.6666666666667||27.625|0
1984-06-20 00:00:00.000||||29.45|0
1984-06-21 00:00:00.000||||29.19|0
1984-06-25 00:00:00.000||33.6666666666667||28.6|0
1984-06-27 00:00:00.000||34||29.4375|0
1984-07-02 00:00:00.000||35.5||29.9|0
1984-07-03 00:00:00.000||34.2||29.1|0
1984-07-09 00:00:00.000||35.8||29.45|0
1984-08-06 00:00:00.000||28||31.11|0
1984-08-10 00:00:00.000||||30.25|0
1984-08-13 00:00:00.000||30.2||33.2333333333333|0
1984-08-17 00:00:00.000||28|||0
1984-08-18 00:00:00.000||||31.5|0
1984-08-20 00:00:00.000||29.8||35.9|0
1984-08-27 00:00:00.000||34|||0
1984-11-03 00:00:00.000||36.625||26.1|0
1985-09-10 00:00:00.000||34.8166666666667||29.0666666666667|0
1985-09-11 00:00:00.000||33.84||30.16|0
1985-09-12 00:00:00.000||27.525||30.65|0
1985-09-17 00:00:00.000||34.3||27.4|0
1985-09-24 00:00:00.000||20.25||29.5|0
1985-09-26 00:00:00.000||||27.3|0
1985-10-09 00:00:00.000||35||25.5|0
1985-10-22 00:00:00.000||36.35||28.25|0
1985-10-25 00:00:00.000||34||27.8|0
1985-10-28 00:00:00.000||30.9666666666667||27.5666666666667|0
1985-10-30 00:00:00.000||34||26.5|0
1985-10-31 00:00:00.000||34.6||25.5|0
1985-11-04 00:00:00.000||33||23.3333333333333|0
1985-11-05 00:00:00.000||35.5||25.5|0
1985-11-06 00:00:00.000||22|||0
1985-11-12 00:00:00.000||36.4||23.95|0
1985-11-13 00:00:00.000||||24.075|0
1985-11-17 00:00:00.000||36||24.65|0
1985-11-18 00:00:00.000||32.8||25.5|0
1986-09-13 00:00:00.000||35.1||30.5|0
1986-09-15 00:00:00.000||31.3||35.2|0
1986-09-16 00:00:00.000||34|||0
1986-09-17 00:00:00.000||||29|0
1986-09-19 00:00:00.000||34.05||28.425|0
1986-09-22 00:00:00.000||||28.85|0
1986-09-23 00:00:00.000||33.35||28.5|0
1986-09-25 00:00:00.000||32.35||31.7333333333333|0
1986-09-26 00:00:00.000||34||30.3333333333333|0
1986-09-29 00:00:00.000||34.5||28.7|0
1986-10-06 00:00:00.000||||27.75|0
1986-10-07 00:00:00.000||||31.625|0
1986-10-14 00:00:00.000||34||31|0
1986-10-20 00:00:00.000||36.95||23.55|0
1986-10-22 00:00:00.000||||22.1|0
1986-10-27 00:00:00.000||36.7||25.65|0
1986-11-10 00:00:00.000||31||24.7|0
1986-11-11 00:00:00.000||35|||0
1986-11-13 00:00:00.000||31.25|||0
1986-12-01 00:00:00.000||27.95|||0
1986-12-13 00:00:00.000||||20.5|0
1986-12-15 00:00:00.000||||20.5|0
1986-12-17 00:00:00.000||32.9285714285714||20.9285714285714|0
1986-12-19 00:00:00.000||33||21|0
1986-12-22 00:00:00.000||34.2||20.1666666666667|0
1986-12-23 00:00:00.000||||19.5|0
1986-12-27 00:00:00.000||||18.5|0
1986-12-30 00:00:00.000||33.25||25.15|0
1987-01-06 00:00:00.000||33.25|||0
1987-01-07 00:00:00.000||31||15.8333333333333|0
1987-01-12 00:00:00.000||||16.2|0
1987-01-15 00:00:00.000||24.1|||0
1987-01-26 00:00:00.000||33.6666666666667||16.25|0
1987-01-27 00:00:00.000||33|||0
1987-01-28 00:00:00.000||32||14.3|0
1987-02-03 00:00:00.000||34|||0
1987-02-06 00:00:00.000||33||18|0
1987-02-10 00:00:00.000||||14.3333333333333|0
1987-02-11 00:00:00.000||||15.95|0
1987-02-12 00:00:00.000||||16.1|0
1987-02-13 00:00:00.000||32||16|0
1987-02-17 00:00:00.000||34||16.75|0
1987-02-18 00:00:00.000||||19|0
1987-02-19 00:00:00.000||34.5|||0
1987-02-20 00:00:00.000||30.6666666666667||17|0
1987-02-24 00:00:00.000||31.6666666666667||17.6666666666667|0
1988-10-11 00:00:00.000||||24.5|0
1988-10-12 00:00:00.000||||24.2857142857143|0
1988-10-18 00:00:00.000||||25|0
1988-10-19 00:00:00.000||||23.33|0
1988-10-25 00:00:00.000||||22.78|0
1988-10-26 00:00:00.000||||24|0
1988-11-09 00:00:00.000||34||23.25|0
1988-11-15 00:00:00.000||32||22.6666666666667|0
1988-11-16 00:00:00.000||34|||0
1988-11-22 00:00:00.000||||23|0
1988-11-29 00:00:00.000||34.5|||0
1988-12-01 00:00:00.000||31||19.1|0
1989-03-23 00:00:00.000||33.5||22.9|0
1989-03-24 00:00:00.000||||22|0
1989-03-28 00:00:00.000||35.5|||0
1989-03-30 00:00:00.000||32||24|0
1989-03-31 00:00:00.000||||24.5|0
1989-04-04 00:00:00.000||32||23.5|0
1989-04-06 00:00:00.000||||20.9166666666667|0
1989-04-10 00:00:00.000||32||24.5|0
1989-04-12 00:00:00.000||||20.7|0
1989-04-19 00:00:00.000||34.5||24.7857142857143|0
1989-04-21 00:00:00.000||||23.5|0
1989-04-24 00:00:00.000||32||25.5|0
1989-04-26 00:00:00.000||32.5||25.625|0
1989-05-03 00:00:00.000||33.75||25.125|0
1990-02-23 00:00:00.000||36||21.65|0
1990-02-26 00:00:00.000||33.6666666666667||15.5|0
1990-02-27 00:00:00.000||||34|0
1990-03-08 00:00:00.000||36|||0
1990-03-12 00:00:00.000||34||23.5|0
1990-08-20 00:00:00.000||||28.8|0
1990-08-21 00:00:00.000||||29.1|0
1990-09-04 00:00:00.000||33.633||30.74|0
1990-09-09 00:00:00.000||33||33|0
1991-01-02 00:00:00.000||29.3285714285714||22.1428571428571|0
1991-01-16 00:00:00.000||32.88||19.64|0
1991-01-17 00:00:00.000||31.6666666666667||19.1333333333333|0
1991-01-19 00:00:00.000||||25.3|0
1991-01-22 00:00:00.000||34|||0
1991-02-06 00:00:00.000||29.525||20.225|0
1991-02-20 00:00:00.000||33.42||17.94|0
1991-03-06 00:00:00.000||30.425||19.4|0
1991-03-20 00:00:00.000||32.68||19.92|0
1991-04-03 00:00:00.000||30.1875||21.4875|0
1991-04-17 00:00:00.000||33.7||26.14|0
1991-05-01 00:00:00.000||29.7||28.5625|0
1991-05-15 00:00:00.000||33.46||28.34|0
1991-06-01 00:00:00.000||||27.5|0
1991-06-04 00:00:00.000||27.4777777777778||28.7444444444444|0
1991-06-19 00:00:00.000||31.9||29.98|0
1991-07-10 00:00:00.000||27.7777777777778||30.3444444444445|0
1991-07-22 00:00:00.000||||30.1|0
1991-07-24 00:00:00.000||29.9||30.62|0
1991-08-07 00:00:00.000||22.125||30.5875|0
1991-08-21 00:00:00.000||27.76||29.5|0
1991-09-04 00:00:00.000||19.8222222222222||29.1777777777778|0
1991-09-18 00:00:00.000||28.12||29.86|0
1991-10-02 00:00:00.000||21.6555555555556||26.1888888888889|0
1991-10-30 00:00:00.000||23.0555555555556||24.3555555555556|0
1991-11-13 00:00:00.000||30.16||17.96|0
1991-12-03 00:00:00.000||24||20.8|0
1991-12-17 00:00:00.000||30.88||16.96|0
1992-01-08 00:00:00.000||26.6888888888889||16.7|0
1992-01-22 00:00:00.000||31.14||14.6|0
1992-02-18 00:00:00.000||27.2||19.3888888888889|0
1992-02-19 00:00:00.000||31.38||19.68|0
1992-03-04 00:00:00.000||26.9444444444444||20.6444444444444|0
1992-03-18 00:00:00.000||31.66||19.36|0
1992-04-01 00:00:00.000||27.3333333333333||20.8333333333333|0
1992-04-15 00:00:00.000||31.28||22.94|0
1992-05-06 00:00:00.000||28.0777777777778||24.1333333333333|0
1992-05-20 00:00:00.000||32.16||25.62|0
1992-06-03 00:00:00.000||28.9||27.7888888888889|0
1992-06-17 00:00:00.000||31.84||30.16|0
1992-07-08 00:00:00.000||27.5777777777778||31.3333333333333|0
1992-07-22 00:00:00.000||28.54||30.26|0
1992-08-05 00:00:00.000||27.6555555555556||30|0
1992-08-19 00:00:00.000||28||29.88|0
1992-09-02 00:00:00.000||24.8888888888889||28.8222222222222|0
1992-09-10 00:00:00.000||24.3333333333333||31|0
1992-09-11 00:00:00.000||32||30|0
1992-09-14 00:00:00.000||||28|0
1992-09-15 00:00:00.000||||29|0
1992-09-16 00:00:00.000||27.95||28.98|0
1992-09-17 00:00:00.000||31.5||28.9285714285714|0
1992-09-22 00:00:00.000||32|||0
1992-09-24 00:00:00.000||31.3333333333333||29.9166666666667|0
1992-09-28 00:00:00.000||||29|0
1992-10-01 00:00:00.000||||25.9166666666667|0
1992-10-06 00:00:00.000||31.5|||0
1992-10-07 00:00:00.000||22.5166666666667||23.8833333333333|0
1992-10-08 00:00:00.000||30||25|0
1992-10-13 00:00:00.000||34|||0
1992-10-15 00:00:00.000||30||24|0
1992-10-21 00:00:00.000||27.76||22.96|0
1992-10-22 00:00:00.000||32||22.75|0
1992-10-27 00:00:00.000||31.3333333333333|||0
1992-10-29 00:00:00.000||31.5||24.875|0
1992-11-03 00:00:00.000||23.9222222222222||24.9222222222222|0
1992-11-05 00:00:00.000||32.2857142857143||26.1|0
1992-11-12 00:00:00.000||30||23|0
1992-11-19 00:00:00.000||||20.4|0
1992-11-23 00:00:00.000||30.5||22.16|0
1992-11-25 00:00:00.000||||24.3333333333333|0
1992-12-02 00:00:00.000||24.4777777777778||18.1111111111111|0
1992-12-03 00:00:00.000||32||17|0
1992-12-10 00:00:00.000||||18.75|0
1992-12-15 00:00:00.000||30||18|0
1992-12-17 00:00:00.000||33||18.8|0
1992-12-23 00:00:00.000||||21.3|0
1992-12-28 00:00:00.000||29.46||20.52|0
1992-12-30 00:00:00.000||||19|0
1993-01-07 00:00:00.000||||21.8|0
1993-01-14 00:00:00.000||||22.375|0
1993-11-12 00:00:00.000||32||26|0
1994-07-18 00:00:00.000||34|||0
1994-09-17 00:00:00.000||28|||0
1994-09-20 00:00:00.000||30||28|0
1994-09-21 00:00:00.000||29.2|||0
1994-09-22 00:00:00.000||30||28|0
1994-09-28 00:00:00.000||31.3333333333333|||0
1994-09-29 00:00:00.000||26.5||28|0
1994-10-05 00:00:00.000||31.5||26|0
1994-10-06 00:00:00.000||26||27.5|0
1994-10-10 00:00:00.000||31.5|||0
1994-10-12 00:00:00.000||32.2||26.125|0
1994-10-14 00:00:00.000||32.6666666666667|||0
1994-10-18 00:00:00.000|7.94|25||25.3|0
1994-10-19 00:00:00.000|7.97|36||25.812|0
1994-10-25 00:00:00.000||31|||0
1994-10-26 00:00:00.000||32||26.5|0
1994-11-02 00:00:00.000||32||24.3333333333333|0
1994-11-03 00:00:00.000||28|||0
1994-11-09 00:00:00.000||32||25.75|0
1994-11-10 00:00:00.000||28||26|0
1994-11-21 00:00:00.000||32.4||23.5|0
1994-11-29 00:00:00.000||34|||0
1994-12-01 00:00:00.000||33||22.75|0
1994-12-05 00:00:00.000||32|||0
1994-12-07 00:00:00.000||33|||0
1994-12-08 00:00:00.000||||23|0
1994-12-13 00:00:00.000||33.3333333333333|||0
1994-12-21 00:00:00.000||32.5|||0
1994-12-22 00:00:00.000||||18|0
1994-12-28 00:00:00.000||29|||0
1994-12-29 00:00:00.000||32||17.3|0
1995-01-04 00:00:00.000||30.3333333333333|||0
1995-01-09 00:00:00.000||32.6666666666667|||0
1995-01-11 00:00:00.000||33||18|0
1995-01-18 00:00:00.000||32|||0
1995-01-19 00:00:00.000||32||18|0
1995-01-23 00:00:00.000||32|||0
1995-01-27 00:00:00.000||30||16.5|0
1995-02-02 00:00:00.000||32||17|0
1995-02-14 00:00:00.000||34.3||23.75|0
1995-02-15 00:00:00.000||31|||0
1995-03-01 00:00:00.000||36|||0
1995-03-08 00:00:00.000||34|||0
1995-03-16 00:00:00.000||34|||0
1995-04-11 00:00:00.000||39.1||27|0
1995-04-13 00:00:00.000||34.5|||0
1995-04-17 00:00:00.000||34|||0
1995-04-20 00:00:00.000||33.3333333333333||26|0
1995-04-24 00:00:00.000||32||26.5|0
1995-04-27 00:00:00.000||34|||0
1995-05-03 00:00:00.000||34.1||27.75|0
1995-05-08 00:00:00.000||34|||0
1995-05-11 00:00:00.000||33||28.5|0
1995-05-15 00:00:00.000||34|||0
1995-05-16 00:00:00.000||37.8||28.25|0
1995-05-18 00:00:00.000||33.875||30.1|0
1995-05-22 00:00:00.000||33.3333333333333|||0
1995-05-25 00:00:00.000||||28.7|0
1995-05-30 00:00:00.000||34|||0
1995-06-01 00:00:00.000||33.6666666666667||30|0
1995-06-06 00:00:00.000||31||27.125|0
1995-06-13 00:00:00.000||29.25|||0
1995-06-14 00:00:00.000||34.3333333333333|||0
1995-06-15 00:00:00.000||34||27.75|0
1995-06-21 00:00:00.000||33.5|||0
1995-06-23 00:00:00.000||33.5||28.3333333333333|0
1995-06-27 00:00:00.000||29|||0
1995-06-28 00:00:00.000||32.75||28.875|0
1995-07-06 00:00:00.000||32.2||31.2|0
1995-07-10 00:00:00.000||34|||0
1995-07-12 00:00:00.000||32.3333333333333||30.6666666666667|0
1995-07-13 00:00:00.000||34|||0
1995-07-19 00:00:00.000||32.75||30.75|0
1995-07-20 00:00:00.000||28.2||32.4|0
1995-07-24 00:00:00.000||28|||0
1995-07-27 00:00:00.000||32.4||29.75|0
1995-08-07 00:00:00.000||28|||0
1995-08-09 00:00:00.000||30||30.875|0
1995-08-16 00:00:00.000||30||32|0
1995-08-17 00:00:00.000||30.6666666666667||31.6666666666667|0
1995-08-18 00:00:00.000||31.3333333333333|||0
1995-08-21 00:00:00.000||30.3333333333333|||0
1995-08-23 00:00:00.000||32.5||30.875|0
1995-08-30 00:00:00.000||30.375||29.875|0
1995-08-31 00:00:00.000||34|||0
1995-09-06 00:00:00.000||31.2||29|0
1995-09-07 00:00:00.000||32.6666666666667||27.8333333333333|0
1995-09-11 00:00:00.000||26|||0
1995-09-12 00:00:00.000||17.3333333333333|||0
1995-09-13 00:00:00.000||32||30|0
1995-09-14 00:00:00.000||30|||0
1995-09-18 00:00:00.000||10|||0
1995-09-20 00:00:00.000||31.75|||0
1995-09-21 00:00:00.000||25.8|||0
1995-09-25 00:00:00.000||26.4285714285714||26.575|0
1995-09-27 00:00:00.000||26||31|0
1995-09-28 00:00:00.000||||31.125|0
1995-09-29 00:00:00.000||26.5714285714286|||0
1995-10-01 00:00:00.000||22.6666666666667|||0
1995-10-02 00:00:00.000||28.7|||0
1995-10-03 00:00:00.000||27|||0
1995-10-09 00:00:00.000||27.9166666666667|||0
1995-10-11 00:00:00.000||28.25||28.5|0
1995-10-12 00:00:00.000||30.5|||0
1995-10-16 00:00:00.000||24.2222222222222|||0
1995-10-17 00:00:00.000||22.75|||0
1995-10-18 00:00:00.000||32|||0
1995-10-19 00:00:00.000||22.3||28|0
1995-10-23 00:00:00.000||25.1818181818182|||0
1995-10-25 00:00:00.000||27||25.75|0
1995-10-26 00:00:00.000||26.4538461538462|||0
1995-10-30 00:00:00.000||23.4545454545455|||0
1995-11-01 00:00:00.000||27.5||24.5|0
1995-11-02 00:00:00.000||32.6666666666667|||0
1995-11-06 00:00:00.000||31.3333333333333||30.25|0
1995-11-15 00:00:00.000||28||18.5|0
1995-11-20 00:00:00.000||32|||0
1995-11-22 00:00:00.000||30||18.5|0
1995-11-27 00:00:00.000||32.74|||0
1995-11-29 00:00:00.000||29||21|0
1995-12-04 00:00:00.000||32|||0
1995-12-05 00:00:00.000||||15|0
1995-12-06 00:00:00.000||30||21.5|0
1995-12-11 00:00:00.000||32.6|||0
1995-12-13 00:00:00.000||32||18.5|0
1995-12-18 00:00:00.000||32.5|||0
1995-12-20 00:00:00.000||32.5||17.5|0
1995-12-26 00:00:00.000||33|||0
1995-12-27 00:00:00.000||32||13.5|0
1996-02-05 00:00:00.000||32.5|||0
1996-02-20 00:00:00.000||35.7||24.75|0
1996-02-21 00:00:00.000||34.3||20.3181818181818|0
1996-02-26 00:00:00.000||||25.94|0
1996-02-28 00:00:00.000||35|||0
1996-02-29 00:00:00.000||32||20.5|0
1996-03-01 00:00:00.000||30.75||19.25|0
1996-03-05 00:00:00.000||33.5|||0
1996-03-06 00:00:00.000||31.6666666666667||19.4166666666667|0
1996-03-07 00:00:00.000||35|||0
1996-03-13 00:00:00.000||28.9||12.75|0
1996-03-14 00:00:00.000||28.68||22.9|0
1996-03-19 00:00:00.000||25.7||22|0
1996-03-20 00:00:00.000||||16.8333333333333|0
1996-03-27 00:00:00.000||31.2857142857143||19.5|0
1996-03-28 00:00:00.000||32.575|||0
1996-04-01 00:00:00.000||32.504347826087||23.45|0
1996-04-03 00:00:00.000||30.5||18.75|0
1996-04-04 00:00:00.000||34.6666666666667||34|0
1996-04-08 00:00:00.000||32.25||22.575|0
1996-04-09 00:00:00.000||32|||0
1996-04-10 00:00:00.000||32.0588235294118||22.4615384615385|0
1996-04-11 00:00:00.000||32.8333333333333|||0
1996-04-15 00:00:00.000||33.1333333333333|||0
1996-04-17 00:00:00.000||31.1428571428571||21.8|0
1996-04-22 00:00:00.000||33|||0
1996-04-24 00:00:00.000||31.25||25.2|0
1996-04-25 00:00:00.000||34.5|||0
1996-04-26 00:00:00.000||31.96||26.708|0
1996-04-29 00:00:00.000||33.5|||0
1996-05-01 00:00:00.000||32.8||28.475|0
1996-05-06 00:00:00.000||33.3333333333333|||0
1996-05-09 00:00:00.000||27.135||33.905|0
1996-05-13 00:00:00.000||33.2318181818182||28.2090909090909|0
1996-05-14 00:00:00.000||32||32|0
1996-05-15 00:00:00.000||34.1666666666667||25.5|0
1996-05-16 00:00:00.000||32.7142857142857||26.6142857142857|0
1996-05-20 00:00:00.000||34.4722222222222||28.415|0
1996-05-22 00:00:00.000||33.15||28.875|0
1996-05-26 00:00:00.000||30.1||30|0
1996-05-28 00:00:00.000||27|||0
1996-05-31 00:00:00.000||31.4||27|0
1996-06-03 00:00:00.000||33.75|||0
1996-06-06 00:00:00.000||26.8666666666667||28.0333333333333|0
1996-06-10 00:00:00.000||31.7111111111111||27.4|0
1996-06-12 00:00:00.000||31.7||29.8|0
1996-06-13 00:00:00.000||27.2625||30.1625|0
1996-06-17 00:00:00.000||30.2444444444444||29.4|0
1996-06-18 00:00:00.000|6.3|24.1||29|0
1996-06-19 00:00:00.000||34.9||29.5|0
1996-06-20 00:00:00.000||27.4666666666667||29.5|0
1996-06-24 00:00:00.000||29.125||29.3333333333333|0
1996-06-26 00:00:00.000||32.425||29.775|0
1996-06-27 00:00:00.000||32.7714285714286||29.6142857142857|0
1996-07-01 00:00:00.000||30.75||30.5555555555556|0
1996-07-02 00:00:00.000||31.2||30.7|0
1996-07-08 00:00:00.000||29.5111111111111||27.6|0
1996-07-11 00:00:00.000||26|||0
1996-07-16 00:00:00.000||34||31.25|0
1996-07-23 00:00:00.000||35.02||30.63|0
1996-07-30 00:00:00.000||34.4||31.5|0
1996-08-19 00:00:00.000||33.9090909090909|||0
1996-08-22 00:00:00.000||33.1666666666667||29.3833333333333|0
1996-08-26 00:00:00.000||28|||0
1996-09-12 00:00:00.000||31.45||29.7|0
1996-09-13 00:00:00.000||32|||0
1996-09-18 00:00:00.000||33.6||30|0
1996-09-19 00:00:00.000||28|||0
1996-09-23 00:00:00.000||32.3333333333333|||0
1996-09-24 00:00:00.000||30.25|||0
1996-09-25 00:00:00.000||32|||0
1996-09-26 00:00:00.000||33.25||26.8666666666667|0
1996-09-30 00:00:00.000||33.1666666666667|||0
1996-10-02 00:00:00.000||31.4166666666667||27.2333333333333|0
1996-10-14 00:00:00.000||26|||0
1996-10-17 00:00:00.000||30.6666666666667|||0
1996-10-21 00:00:00.000|7.195|28.1666666666667||22.355|0
1996-10-22 00:00:00.000||31.65||22.0666666666667|0
1996-10-23 00:00:00.000||28|||0
1996-10-28 00:00:00.000||15.5||23.7|0
1996-10-31 00:00:00.000||28.1625||23.7142857142857|0
1996-11-04 00:00:00.000||30.375||18.475|0
1996-11-05 00:00:00.000||33||24|0
1996-11-07 00:00:00.000||25.1||22.2|0
1996-11-20 00:00:00.000||31|||0
1996-11-21 00:00:00.000||34||20.4|0
1996-11-25 00:00:00.000||33.75|||0
1996-11-26 00:00:00.000||30|||0
1996-12-02 00:00:00.000||8|||0
1996-12-12 00:00:00.000||34|||0
1996-12-17 00:00:00.000||30|||0
1997-02-10 00:00:00.000||34|||0
1997-02-18 00:00:00.000||35.2333333333333||19.1666666666667|0
1997-02-27 00:00:00.000||34||22.5|0
1997-03-04 00:00:00.000||34.6333333333333||25.9333333333333|0
1997-03-10 00:00:00.000||35.1333333333333||24.4666666666667|0
1997-03-11 00:00:00.000||34||23.9|0
1997-03-17 00:00:00.000||35.1||23.6333333333333|0
1997-03-18 00:00:00.000||34.2||22.7|0
1997-03-25 00:00:00.000||35|||0
1997-04-02 00:00:00.000||35.5|||0
1997-04-24 00:00:00.000||35|||0
1997-04-30 00:00:00.000||||24.25|0
1997-05-08 00:00:00.000||35|||0
1997-05-22 00:00:00.000||34||27.5|0
1997-05-23 00:00:00.000||25.4||29.4|0
1997-05-28 00:00:00.000||34.85||28.875|0
1997-06-04 00:00:00.000||35||29.5|0
1997-07-15 00:00:00.000||33|||0
1997-08-28 00:00:00.000||31.1||29|0
1997-09-12 00:00:00.000||31.6||19.6|0
1997-09-26 00:00:00.000||32|||0
1997-09-29 00:00:00.000||32.2||27.9|0
1997-09-30 00:00:00.000||31.7||28.9|0
1997-10-29 00:00:00.000||33.94||24.36|0
1997-11-04 00:00:00.000||33.925||23.68|0
1997-11-10 00:00:00.000||32.7||21.8|0
1997-11-12 00:00:00.000||34|||0
1997-11-13 00:00:00.000||33.3|||0
1997-11-14 00:00:00.000||31.6|||0
1997-11-15 00:00:00.000||32.9|||0
1997-11-17 00:00:00.000||34.55||21.125|0
1997-11-18 00:00:00.000||27.6363636363636||20.6818181818182|0
1997-11-19 00:00:00.000||33.9166666666667||20.62|0
1997-11-20 00:00:00.000||32.5|||0
1997-11-24 00:00:00.000||21.1||16|0
1997-11-25 00:00:00.000|8.1|32.6428571428571||19.9454545454545|0
1997-12-01 00:00:00.000||34.6666666666667||24.2|0
1997-12-02 00:00:00.000||31.2571428571429||20.22|0
1997-12-03 00:00:00.000||31.9833333333333||20.95|0
1997-12-10 00:00:00.000||32.5|||0
1997-12-11 00:00:00.000||30.6666666666667|||0
1997-12-16 00:00:00.000||30|||0
1997-12-17 00:00:00.000||30|||0
1997-12-18 00:00:00.000||32.46||17.86|0
1998-01-07 00:00:00.000||33||21|0
1998-01-12 00:00:00.000||30.8142857142857||20.025|0
1998-01-13 00:00:00.000||36|||0
1998-01-27 00:00:00.000||32.34||18.775|0
1998-01-28 00:00:00.000||35|||0
1998-02-05 00:00:00.000||30.15|||0
1998-02-18 00:00:00.000||25.62||19.36|0
1998-02-24 00:00:00.000||29.7666666666667||20.2666666666667|0
1998-03-09 00:00:00.000||22.95||22.4|0
1998-06-02 00:00:00.000||32||30|0
1998-06-03 00:00:00.000||21.5|||0
1998-06-10 00:00:00.000||33.6666666666667|||0
1998-06-25 00:00:00.000||35|||0
1998-06-30 00:00:00.000|7.9|34.9666666666667||26.1|0
1998-07-01 00:00:00.000||35||24.44|0
1998-07-15 00:00:00.000||36.2||25.9|0
1998-08-08 00:00:00.000||35|||0
1998-09-14 00:00:00.000||32.5||28.75|0
1998-10-21 00:00:00.000||20|||0
1998-11-25 00:00:00.000||29||26|0
1998-12-02 00:00:00.000||29||24|0
1998-12-29 00:00:00.000||30.5714285714286|||0
1999-01-06 00:00:00.000||30|||0
1999-01-12 00:00:00.000||20.95|||0
1999-01-13 00:00:00.000||29|||0
1999-01-14 00:00:00.000||22.575|||0
1999-01-15 00:00:00.000||23|||0
1999-01-19 00:00:00.000||34|||0
1999-01-21 00:00:00.000||31|||0
1999-01-28 00:00:00.000||32.6666666666667|||0
1999-02-04 00:00:00.000||32.6666666666667|||0
1999-02-05 00:00:00.000||33.6666666666667||22.6666666666667|0
1999-02-09 00:00:00.000||32|||0
1999-02-11 00:00:00.000||32.6666666666667||23.3333333333333|0
1999-02-18 00:00:00.000||29|||0
1999-02-19 00:00:00.000||32.5||25|0
1999-02-23 00:00:00.000||34.75||18|0
1999-03-04 00:00:00.000||33|||0
1999-03-09 00:00:00.000||31|||0
1999-05-06 00:00:00.000||36|||0
1999-06-02 00:00:00.000||23||29.375|0
